Ticker,Name,Date,Time,Open,High,Low,Close,Volume,OPENINT
TCS-EQ,TCS-EQ,04092013,12:19:0,2052.75,2052.75,2052.6,2052.75,610,0
TCS-EQ,TCS-EQ,04092013,12:20:0,2052.95,2054.4,2052.75,2053.85,842,0
TCS-EQ,TCS-EQ,04092013,12:21:0,2053.9,2054.4,2053.6,2054.25,1407,0
TCS-EQ,TCS-EQ,04092013,12:22:0,2054.3,2055.25,2054.15,2055,1775,0
TCS-EQ,TCS-EQ,04092013,12:23:0,2055,2056.4,2055,2056,2610,0
TCS-EQ,TCS-EQ,04092013,12:24:0,2056,2057.15,2056,2056.75,1222,0
TCS-EQ,TCS-EQ,04092013,12:25:0,2056.95,2057,2056.95,2057,4320,0
TCS-EQ,TCS-EQ,04092013,12:26:0,2057,2057.25,2056.9,2056.9,2804,0
TCS-EQ,TCS-EQ,04092013,12:27:0,2057,2057.25,2056,2057.1,3188,0
TCS-EQ,TCS-EQ,04092013,12:28:0,2057,2058,2057,2057,2212,0
TCS-EQ,TCS-EQ,04092013,12:29:0,2057,2058,2057,2057.25,2797,0
TCS-EQ,TCS-EQ,04092013,12:30:0,2057.25,2057.6,2057,2057.2,660,0
TCS-EQ,TCS-EQ,04092013,12:31:0,2057,2057.05,2057,2057.05,1136,0
TCS-EQ,TCS-EQ,04092013,12:32:0,2057.05,2058,2057.05,2058,857,0
TCS-EQ,TCS-EQ,04092013,12:33:0,2058,2058.25,2057.75,2058.25,3519,0
TCS-EQ,TCS-EQ,04092013,12:34:0,2058.25,2058.5,2058.2,2058.4,3146,0
TCS-EQ,TCS-EQ,04092013,12:35:0,2058.4,2058.75,2058.35,2058.5,2780,0
TCS-EQ,TCS-EQ,04092013,12:36:0,2058.5,2058.5,2053.9,2057.95,5599,0
TCS-EQ,TCS-EQ,04092013,12:37:0,2057.95,2057.95,2056.85,2056.95,1040,0
TCS-EQ,TCS-EQ,04092013,12:38:0,2056.95,2056.95,2054.95,2055.25,1123,0
TCS-EQ,TCS-EQ,04092013,12:39:0,2055.2,2057,2055.2,2056.3,1311,0
TCS-EQ,TCS-EQ,04092013,12:40:0,2056.65,2056.65,2056.25,2056.6,404,0
TCS-EQ,TCS-EQ,04092013,12:41:0,2056.6,2056.6,2055.4,2055.4,854,0
TCS-EQ,TCS-EQ,04092013,12:42:0,2056,2056,2054,2054.8,1105,0
TCS-EQ,TCS-EQ,04092013,12:43:0,2054.8,2054.85,2054.55,2054.75,668,0
TCS-EQ,TCS-EQ,04092013,12:44:0,2054.75,2054.8,2054,2054,702,0
TCS-EQ,TCS-EQ,04092013,12:45:0,2054,2055,2053.9,2054.95,1142,0
TCS-EQ,TCS-EQ,04092013,12:46:0,2055,2055,2054.4,2054.4,865,0
TCS-EQ,TCS-EQ,04092013,12:47:0,2054.55,2054.55,2054.3,2054.4,521,0
TCS-EQ,TCS-EQ,04092013,12:48:0,2054,2054,2053,2053,1114,0
TCS-EQ,TCS-EQ,04092013,12:49:0,2053,2053.4,2053,2053.3,665,0
TCS-EQ,TCS-EQ,04092013,12:50:0,2053.3,2053.3,2052,2052.75,980,0
TCS-EQ,TCS-EQ,04092013,12:51:0,2052.25,2052.75,2051.25,2052.75,1577,0
TCS-EQ,TCS-EQ,04092013,12:52:0,2052,2054.4,2052,2052.35,1466,0
TCS-EQ,TCS-EQ,04092013,12:53:0,2053,2053,2051.35,2051.6,629,0
TCS-EQ,TCS-EQ,04092013,12:54:0,2051.35,2051.4,2050,2050.8,5399,0
TCS-EQ,TCS-EQ,04092013,12:55:0,2050,2051.6,2050,2050.2,7227,0
TCS-EQ,TCS-EQ,04092013,12:56:0,2050.2,2052,2050.2,2051,1286,0
TCS-EQ,TCS-EQ,04092013,12:57:0,2050.85,2052,2050.85,2051.25,524,0
TCS-EQ,TCS-EQ,04092013,12:58:0,2052,2052,2049.45,2049.95,2334,0
TCS-EQ,TCS-EQ,04092013,12:59:0,2049.95,2050,2049.9,2049.95,2023,0
TCS-EQ,TCS-EQ,04092013,13:0:0,2050,2050,2049,2049.2,3411,0
TCS-EQ,TCS-EQ,04092013,13:1:0,2047.1,2049.1,2046,2046.4,4256,0
TCS-EQ,TCS-EQ,04092013,13:2:0,2046,2049,2046,2047.45,3595,0
TCS-EQ,TCS-EQ,04092013,13:3:0,2047.8,2050,2047.8,2050,1968,0
TCS-EQ,TCS-EQ,04092013,13:4:0,2050,2050,2049.4,2049.4,1463,0
TCS-EQ,TCS-EQ,04092013,13:5:0,2049.4,2049.8,2048.7,2049,1704,0
TCS-EQ,TCS-EQ,04092013,13:6:0,2049,2049.7,2049,2049.7,868,0
TCS-EQ,TCS-EQ,04092013,13:7:0,2049.65,2050,2049.65,2050,1638,0
TCS-EQ,TCS-EQ,04092013,13:8:0,2050,2050,2049.95,2049.95,539,0
TCS-EQ,TCS-EQ,04092013,13:9:0,2050,2050,2049.95,2049.95,1032,0
TCS-EQ,TCS-EQ,04092013,13:10:0,2049.95,2050,2048.1,2048.1,2871,0
TCS-EQ,TCS-EQ,04092013,13:11:0,2048.75,2049.8,2048.75,2049,1646,0
TCS-EQ,TCS-EQ,04092013,13:12:0,2048.9,2049.55,2048.9,2049.5,929,0
TCS-EQ,TCS-EQ,04092013,13:13:0,2049.5,2049.5,2049.15,2049.25,953,0
TCS-EQ,TCS-EQ,04092013,13:14:0,2049.2,2049.25,2049,2049.05,567,0
TCS-EQ,TCS-EQ,04092013,13:15:0,2049.1,2049.4,2049.05,2049.4,745,0
TCS-EQ,TCS-EQ,04092013,13:16:0,2049.45,2049.45,2049.25,2049.3,979,0
TCS-EQ,TCS-EQ,04092013,13:17:0,2049.3,2049.35,2048.35,2049,2032,0
TCS-EQ,TCS-EQ,04092013,13:18:0,2049,2050,2048.9,2049.85,1493,0
TCS-EQ,TCS-EQ,04092013,13:19:0,2049.85,2050,2049.5,2049.55,1905,0
TCS-EQ,TCS-EQ,04092013,13:20:0,2049.55,2050,2049,2049,1597,0
TCS-EQ,TCS-EQ,04092013,13:21:0,2049.4,2049.55,2049.35,2049.55,671,0
TCS-EQ,TCS-EQ,04092013,13:22:0,2050,2050.05,2049.8,2049.8,3106,0
TCS-EQ,TCS-EQ,04092013,13:23:0,2050,2055,2050,2053.95,7643,0
TCS-EQ,TCS-EQ,04092013,13:24:0,2054.8,2054.8,2050.25,2053,3260,0
TCS-EQ,TCS-EQ,04092013,13:25:0,2054,2054.25,2052,2054.25,1875,0
TCS-EQ,TCS-EQ,04092013,13:26:0,2054.5,2055,2052.9,2054.55,2951,0
TCS-EQ,TCS-EQ,04092013,13:27:0,2054.95,2054.95,2054.1,2054.4,937,0
TCS-EQ,TCS-EQ,04092013,13:28:0,2054.45,2055,2054,2055,2971,0
TCS-EQ,TCS-EQ,04092013,13:29:0,2054.95,2055,2053.45,2053.7,1170,0
TCS-EQ,TCS-EQ,04092013,13:30:0,2053.7,2054.35,2053.7,2053.95,1141,0
TCS-EQ,TCS-EQ,04092013,13:31:0,2053.45,2053.95,2053.05,2053.05,1124,0
TCS-EQ,TCS-EQ,04092013,13:32:0,2053.05,2053.45,2051.95,2051.95,1937,0
TCS-EQ,TCS-EQ,04092013,13:33:0,2051.9,2053.5,2051.05,2052.7,1655,0
TCS-EQ,TCS-EQ,04092013,13:34:0,2053.85,2053.85,2051.9,2052.45,1491,0
TCS-EQ,TCS-EQ,04092013,13:35:0,2052.4,2053.55,2052,2053.45,1646,0
TCS-EQ,TCS-EQ,04092013,13:36:0,2053.45,2055,2053.45,2054.95,1377,0
TCS-EQ,TCS-EQ,04092013,13:37:0,2054.95,2055.4,2054.15,2054.15,5175,0
TCS-EQ,TCS-EQ,04092013,13:38:0,2054.3,2055,2054.15,2055,1252,0
TCS-EQ,TCS-EQ,04092013,13:39:0,2054.55,2055,2052.8,2054.95,1970,0
TCS-EQ,TCS-EQ,04092013,13:40:0,2054.75,2055,2053.6,2055,1834,0
TCS-EQ,TCS-EQ,04092013,13:41:0,2055,2055,2054,2054.8,1828,0
TCS-EQ,TCS-EQ,04092013,13:42:0,2054.75,2055,2053.85,2054.85,1097,0
TCS-EQ,TCS-EQ,04092013,13:43:0,2055,2055,2054.75,2054.85,716,0
TCS-EQ,TCS-EQ,04092013,13:44:0,2054.9,2055,2054.25,2054.3,1605,0
TCS-EQ,TCS-EQ,04092013,13:45:0,2054.3,2055,2054.3,2054.95,1753,0
TCS-EQ,TCS-EQ,04092013,13:46:0,2054.85,2055,2054.85,2055,1321,0
TCS-EQ,TCS-EQ,04092013,13:47:0,2054.9,2055,2051.95,2055,1645,0
TCS-EQ,TCS-EQ,04092013,13:48:0,2054.95,2055,2054.25,2054.85,1298,0
TCS-EQ,TCS-EQ,04092013,13:49:0,2054.85,2055.5,2054.85,2054.95,3509,0
TCS-EQ,TCS-EQ,04092013,13:50:0,2054.95,2055,2054.9,2055,1848,0
TCS-EQ,TCS-EQ,04092013,13:51:0,2054.95,2055,2054.15,2054.95,1679,0
TCS-EQ,TCS-EQ,04092013,13:52:0,2053.3,2054.8,2053.3,2054.1,1492,0
TCS-EQ,TCS-EQ,04092013,13:53:0,2054.05,2055,2053.85,2054.5,1587,0
TCS-EQ,TCS-EQ,04092013,13:54:0,2054.45,2057,2053.8,2055.9,3661,0
TCS-EQ,TCS-EQ,04092013,13:55:0,2055.6,2056,2054.1,2056,1226,0
TCS-EQ,TCS-EQ,04092013,13:56:0,2056.6,2057,2055.95,2056,1086,0
TCS-EQ,TCS-EQ,04092013,13:57:0,2055.9,2055.9,2053.55,2055,2273,0
TCS-EQ,TCS-EQ,04092013,13:58:0,2054.8,2057.5,2054.5,2057.1,1453,0
TCS-EQ,TCS-EQ,04092013,13:59:0,2057.5,2058,2056.25,2056.25,1601,0
TCS-EQ,TCS-EQ,04092013,14:0:0,2056.25,2057.8,2055.9,2056.95,1064,0
TCS-EQ,TCS-EQ,04092013,14:1:0,2057.8,2058,2056.95,2057.5,2343,0
TCS-EQ,TCS-EQ,04092013,14:2:0,2057.5,2057.5,2056.05,2056.5,722,0
TCS-EQ,TCS-EQ,04092013,14:3:0,2056.5,2056.5,2055.1,2055.1,1004,0
TCS-EQ,TCS-EQ,04092013,14:4:0,2055.2,2055.2,2054.5,2054.55,1327,0
TCS-EQ,TCS-EQ,04092013,14:5:0,2054.55,2055.2,2054.55,2054.9,1236,0
TCS-EQ,TCS-EQ,04092013,14:6:0,2054.9,2055,2054,2054,1194,0
TCS-EQ,TCS-EQ,04092013,14:7:0,2054,2054.2,2053,2053.5,2999,0
TCS-EQ,TCS-EQ,04092013,14:8:0,2053.4,2055.05,2053.4,2054,809,0
TCS-EQ,TCS-EQ,04092013,14:9:0,2053.7,2054.9,2053.7,2054.45,567,0
TCS-EQ,TCS-EQ,04092013,14:10:0,2054.5,2056.25,2054.45,2056,814,0
TCS-EQ,TCS-EQ,04092013,14:11:0,2056,2057.75,2055,2057.75,1582,0
TCS-EQ,TCS-EQ,04092013,14:12:0,2056.5,2057.75,2054.95,2054.95,1232,0
TCS-EQ,TCS-EQ,04092013,14:13:0,2054.9,2055.65,2054,2054.45,735,0
TCS-EQ,TCS-EQ,04092013,14:14:0,2055.65,2057,2054.75,2055.6,844,0
TCS-EQ,TCS-EQ,04092013,14:15:0,2054.75,2054.75,2053,2054,2466,0
TCS-EQ,TCS-EQ,04092013,14:16:0,2054,2054.25,2053.25,2053.25,1886,0
TCS-EQ,TCS-EQ,04092013,14:17:0,2053.85,2054.1,2053,2054,2388,0
TCS-EQ,TCS-EQ,04092013,14:18:0,2054,2054.5,2053.5,2054.5,4510,0
TCS-EQ,TCS-EQ,04092013,14:19:0,2054.45,2055,2053.5,2054.45,5233,0
TCS-EQ,TCS-EQ,04092013,14:20:0,2054.15,2054.15,2053.5,2053.95,4359,0
TCS-EQ,TCS-EQ,04092013,14:21:0,2053.9,2054.35,2053.9,2053.95,1811,0
TCS-EQ,TCS-EQ,04092013,14:22:0,2053.65,2054,2053.5,2054,1347,0
TCS-EQ,TCS-EQ,04092013,14:23:0,2054,2054,2053.75,2053.8,1243,0
TCS-EQ,TCS-EQ,04092013,14:24:0,2053.75,2053.8,2053.65,2053.7,1086,0
TCS-EQ,TCS-EQ,04092013,14:25:0,2053.7,2053.75,2053.4,2053.75,1308,0
TCS-EQ,TCS-EQ,04092013,14:26:0,2053.75,2053.75,2053.5,2053.6,1477,0
TCS-EQ,TCS-EQ,04092013,14:27:0,2053.6,2053.9,2053.45,2053.9,3934,0
TCS-EQ,TCS-EQ,04092013,14:28:0,2054,2056.8,2054,2056,3071,0
TCS-EQ,TCS-EQ,04092013,14:29:0,2055.1,2056.9,2055.1,2056.8,2140,0
TCS-EQ,TCS-EQ,04092013,14:30:0,2056.75,2057,2055.5,2055.95,2143,0
TCS-EQ,TCS-EQ,04092013,14:31:0,2056,2056,2054.15,2055,2850,0
TCS-EQ,TCS-EQ,04092013,14:32:0,2055.15,2055.5,2054.95,2054.95,1759,0
TCS-EQ,TCS-EQ,04092013,14:33:0,2054.95,2055.5,2054.95,2055.5,584,0
TCS-EQ,TCS-EQ,04092013,14:34:0,2055.5,2055.5,2054.95,2055.45,2213,0
TCS-EQ,TCS-EQ,04092013,14:35:0,2055.1,2056,2054.4,2055.5,2808,0
TCS-EQ,TCS-EQ,04092013,14:36:0,2055,2056,2054.95,2055.35,3508,0
TCS-EQ,TCS-EQ,04092013,14:37:0,2055.35,2056,2055.25,2056,1719,0
TCS-EQ,TCS-EQ,04092013,14:38:0,2056,2056,2055.6,2056,4708,0
TCS-EQ,TCS-EQ,04092013,14:39:0,2056,2056,2055.65,2056,2488,0
TCS-EQ,TCS-EQ,04092013,14:40:0,2055.7,2056.75,2055.7,2055.9,1464,0
TCS-EQ,TCS-EQ,04092013,14:41:0,2055.9,2056,2055.8,2055.95,1426,0
TCS-EQ,TCS-EQ,04092013,14:42:0,2055.95,2056,2055.9,2055.95,1309,0
TCS-EQ,TCS-EQ,04092013,14:43:0,2055.9,2056,2055.4,2056,1544,0
TCS-EQ,TCS-EQ,04092013,14:44:0,2056,2057,2055.75,2056.15,3269,0
TCS-EQ,TCS-EQ,04092013,14:45:0,2056.45,2058,2056.15,2058,2722,0
TCS-EQ,TCS-EQ,04092013,14:46:0,2057.05,2062,2057.05,2058.7,11370,0
TCS-EQ,TCS-EQ,04092013,14:47:0,2059.5,2059.85,2058.65,2058.8,3203,0
TCS-EQ,TCS-EQ,04092013,14:48:0,2058.75,2060.4,2058.75,2060.05,6021,0
TCS-EQ,TCS-EQ,04092013,14:49:0,2060,2061.75,2058,2058.15,2663,0
TCS-EQ,TCS-EQ,04092013,14:50:0,2058.1,2059.45,2058.1,2059.05,1901,0
TCS-EQ,TCS-EQ,04092013,14:51:0,2059,2060.35,2059,2060.35,1222,0
TCS-EQ,TCS-EQ,04092013,14:52:0,2060,2060.9,2058,2060.65,3006,0
TCS-EQ,TCS-EQ,04092013,14:53:0,2058.55,2060.45,2058,2059,2489,0
TCS-EQ,TCS-EQ,04092013,14:54:0,2059,2059.9,2059,2059.45,4271,0
TCS-EQ,TCS-EQ,04092013,14:55:0,2059.45,2060.1,2059.45,2060.1,7516,0
TCS-EQ,TCS-EQ,04092013,14:56:0,2059.95,2060.5,2059.95,2059.95,10928,0
TCS-EQ,TCS-EQ,04092013,14:57:0,2059.95,2061,2059.3,2059.3,10685,0
TCS-EQ,TCS-EQ,04092013,14:58:0,2060,2064,2060,2064,9019,0
TCS-EQ,TCS-EQ,04092013,14:59:0,2063,2070,2063,2070,22457,0
TCS-EQ,TCS-EQ,04092013,15:0:0,2070,2073.35,2069.9,2072.5,17858,0
TCS-EQ,TCS-EQ,04092013,15:1:0,2072.45,2076,2072.05,2075,26850,0
TCS-EQ,TCS-EQ,04092013,15:2:0,2074.15,2074.9,2071.55,2072.5,10283,0
TCS-EQ,TCS-EQ,04092013,15:3:0,2072.5,2072.85,2068.55,2068.55,6936,0
TCS-EQ,TCS-EQ,04092013,15:4:0,2068.15,2068.65,2065.65,2065.65,8337,0
TCS-EQ,TCS-EQ,04092013,15:5:0,2065.6,2065.6,2060.95,2060.95,12885,0
TCS-EQ,TCS-EQ,04092013,15:6:0,2060.85,2060.95,2059,2060.65,15448,0
TCS-EQ,TCS-EQ,04092013,15:7:0,2060.95,2064.8,2060.65,2061,14272,0
TCS-EQ,TCS-EQ,04092013,15:8:0,2061,2063.8,2061,2063.3,6347,0
TCS-EQ,TCS-EQ,04092013,15:9:0,2063.4,2073,2063.4,2071.25,22083,0
TCS-EQ,TCS-EQ,04092013,15:10:0,2071.25,2072.95,2070.8,2070.8,18312,0
TCS-EQ,TCS-EQ,04092013,15:11:0,2070.8,2070.8,2066.6,2066.95,5763,0
TCS-EQ,TCS-EQ,04092013,15:12:0,2066.95,2073,2066.75,2073,22152,0
TCS-EQ,TCS-EQ,04092013,15:13:0,2073,2077.8,2072.1,2077.8,26078,0
TCS-EQ,TCS-EQ,04092013,15:14:0,2077.7,2078.45,2075.5,2075.5,19405,0
TCS-EQ,TCS-EQ,04092013,15:15:0,2076.25,2076.75,2073.65,2073.65,8517,0
TCS-EQ,TCS-EQ,04092013,15:16:0,2073.8,2073.8,2070.2,2070.8,11757,0
TCS-EQ,TCS-EQ,04092013,15:17:0,2070.8,2070.8,2070,2070.4,11501,0
TCS-EQ,TCS-EQ,04092013,15:18:0,2070.45,2070.45,2067,2067,12406,0
TCS-EQ,TCS-EQ,04092013,15:19:0,2066.7,2073,2066.55,2069.95,11576,0
TCS-EQ,TCS-EQ,04092013,15:20:0,2069.95,2070,2067.8,2069,5443,0
TCS-EQ,TCS-EQ,04092013,15:21:0,2069.05,2070.9,2069.05,2070.9,4003,0
TCS-EQ,TCS-EQ,04092013,15:22:0,2070.9,2076,2070.8,2073.05,13493,0
TCS-EQ,TCS-EQ,04092013,15:23:0,2072,2077.85,2069.8,2075,7141,0
TCS-EQ,TCS-EQ,05092013,9:8:0,2069,2069,2069,2069,1388,0
TCS-EQ,TCS-EQ,05092013,9:9:0,2064.5,2064.95,2041.25,2042.6,15142,0
TCS-EQ,TCS-EQ,05092013,9:10:0,2042.2,2042.2,2031.15,2034,10888,0
TCS-EQ,TCS-EQ,05092013,9:11:0,2034.05,2034.2,2025,2026,18258,0
TCS-EQ,TCS-EQ,05092013,9:12:0,2025.05,2025.05,2015.6,2017.85,8416,0
TCS-EQ,TCS-EQ,05092013,9:13:0,2017.85,2020.05,2017,2017.9,10459,0
TCS-EQ,TCS-EQ,05092013,9:14:0,2017.9,2020,2007.75,2010.6,8517,0
TCS-EQ,TCS-EQ,05092013,9:15:0,2009.7,2012.2,2005,2007.55,7368,0
TCS-EQ,TCS-EQ,05092013,9:16:0,2007.35,2012.45,2006.35,2011.8,5431,0
TCS-EQ,TCS-EQ,05092013,9:17:0,2011.25,2012,1998.6,1998.6,18176,0
TCS-EQ,TCS-EQ,05092013,9:18:0,1998.05,1998.6,1990.35,1993.45,20892,0
TCS-EQ,TCS-EQ,05092013,9:19:0,1993.45,1998.5,1993.45,1998.5,12364,0
TCS-EQ,TCS-EQ,05092013,9:20:0,1997.8,2001.05,1996.1,2000.7,18492,0
TCS-EQ,TCS-EQ,05092013,9:21:0,1999.2,2011.7,1999.2,2011.7,10877,0
TCS-EQ,TCS-EQ,05092013,9:22:0,2010,2011.3,2008.05,2008.05,14498,0
TCS-EQ,TCS-EQ,05092013,9:23:0,2007.3,2010.9,2006.05,2010.1,8245,0
TCS-EQ,TCS-EQ,05092013,9:24:0,2010.75,2012.6,2009.35,2009.9,7345,0
TCS-EQ,TCS-EQ,05092013,9:25:0,2009.9,2011.65,2009,2009.25,4151,0
TCS-EQ,TCS-EQ,05092013,9:26:0,2009.3,2009.75,2005.75,2007.9,12329,0
TCS-EQ,TCS-EQ,05092013,9:27:0,2008,2014.1,2008,2013.5,9723,0
TCS-EQ,TCS-EQ,05092013,9:28:0,2013.9,2014,2010,2010.9,12284,0
TCS-EQ,TCS-EQ,05092013,9:29:0,2011.35,2019.5,2010.1,2018.5,7871,0
TCS-EQ,TCS-EQ,05092013,9:30:0,2018.35,2021.2,2018.05,2021,7398,0
TCS-EQ,TCS-EQ,05092013,9:31:0,2020.95,2023,2020.95,2023,9605,0
TCS-EQ,TCS-EQ,05092013,9:32:0,2023.9,2025.85,2023.2,2024,15635,0
TCS-EQ,TCS-EQ,05092013,9:33:0,2023.95,2025,2018.85,2021.5,8279,0
TCS-EQ,TCS-EQ,05092013,9:34:0,2022,2023.35,2021.6,2023.05,5314,0
TCS-EQ,TCS-EQ,05092013,9:35:0,2023.1,2024.15,2023.1,2023.4,2277,0
TCS-EQ,TCS-EQ,05092013,9:36:0,2024,2025.6,2023.8,2023.8,6001,0
TCS-EQ,TCS-EQ,05092013,9:37:0,2023.8,2023.8,2018.55,2021.55,5620,0
TCS-EQ,TCS-EQ,05092013,9:38:0,2021.4,2023.65,2021,2022.5,1832,0
TCS-EQ,TCS-EQ,05092013,9:39:0,2022.5,2024.05,2022.5,2023.05,2556,0
TCS-EQ,TCS-EQ,05092013,9:40:0,2023.05,2023.65,2020.8,2020.8,4798,0
TCS-EQ,TCS-EQ,05092013,9:41:0,2020.5,2020.75,2018,2018.15,4013,0
TCS-EQ,TCS-EQ,05092013,9:42:0,2017.3,2018,2014.95,2014.95,4877,0
TCS-EQ,TCS-EQ,05092013,9:43:0,2014.95,2015.1,2010.9,2011,5463,0
TCS-EQ,TCS-EQ,05092013,9:44:0,2010.55,2011,2009.1,2010,6132,0
TCS-EQ,TCS-EQ,05092013,9:45:0,2010.05,2010.05,2009,2009.75,5154,0
TCS-EQ,TCS-EQ,05092013,9:46:0,2009.75,2013.8,2009.75,2010.85,5116,0
TCS-EQ,TCS-EQ,05092013,9:47:0,2011,2014.9,2010.2,2014.9,4215,0
TCS-EQ,TCS-EQ,05092013,9:48:0,2014,2014.6,2013.25,2013.45,4031,0
TCS-EQ,TCS-EQ,05092013,9:49:0,2013.75,2013.75,2013.25,2013.45,1639,0
TCS-EQ,TCS-EQ,05092013,9:50:0,2013.3,2016.45,2013.3,2014.3,3787,0
TCS-EQ,TCS-EQ,05092013,9:51:0,2014.4,2014.4,2012.5,2013.05,2933,0
TCS-EQ,TCS-EQ,05092013,9:52:0,2013,2013.05,2010.15,2010.15,5732,0
TCS-EQ,TCS-EQ,05092013,9:53:0,2010.15,2010.15,2009.15,2009.55,5508,0
TCS-EQ,TCS-EQ,05092013,9:54:0,2009.5,2009.5,2007.8,2008,2834,0
TCS-EQ,TCS-EQ,05092013,9:55:0,2008,2010,2007.75,2009.55,2274,0
TCS-EQ,TCS-EQ,05092013,9:56:0,2009.55,2010.05,2009,2009,4791,0
TCS-EQ,TCS-EQ,05092013,9:57:0,2009,2013.35,2009,2013.35,2313,0
TCS-EQ,TCS-EQ,05092013,9:58:0,2013.35,2015.5,2012.85,2013.7,3022,0
TCS-EQ,TCS-EQ,05092013,9:59:0,2014,2014.2,2010.35,2010.75,4750,0
TCS-EQ,TCS-EQ,05092013,10:0:0,2010.9,2010.95,2009.55,2009.65,2407,0
TCS-EQ,TCS-EQ,05092013,10:1:0,2009.6,2009.65,2009,2009,2325,0
TCS-EQ,TCS-EQ,05092013,10:2:0,2009.05,2010.15,2008.4,2010,5447,0
TCS-EQ,TCS-EQ,05092013,10:3:0,2009.95,2010,2009.1,2010,2609,0
TCS-EQ,TCS-EQ,05092013,10:4:0,2010,2011,2009,2009.5,3635,0
TCS-EQ,TCS-EQ,05092013,10:5:0,2009.25,2010,2009.05,2009.6,3138,0
TCS-EQ,TCS-EQ,05092013,10:6:0,2010,2010.25,2009.5,2009.6,1895,0
TCS-EQ,TCS-EQ,05092013,10:7:0,2009.7,2011.35,2009.65,2010.25,2474,0
TCS-EQ,TCS-EQ,05092013,10:8:0,2010.85,2010.9,2010.25,2010.35,2051,0
TCS-EQ,TCS-EQ,05092013,10:9:0,2010.4,2014,2010.3,2014,2477,0
TCS-EQ,TCS-EQ,05092013,10:10:0,2014,2017.4,2014,2014.3,3076,0
TCS-EQ,TCS-EQ,05092013,10:11:0,2014.5,2014.5,2011.25,2011.25,2745,0
TCS-EQ,TCS-EQ,05092013,10:12:0,2011.55,2014.95,2011.5,2014.2,3271,0
TCS-EQ,TCS-EQ,05092013,10:13:0,2014.6,2014.6,2012.95,2012.95,2196,0
TCS-EQ,TCS-EQ,05092013,10:14:0,2012.9,2012.9,2011.6,2011.6,2352,0
TCS-EQ,TCS-EQ,05092013,10:15:0,2012,2012.45,2011.15,2012.45,2258,0
TCS-EQ,TCS-EQ,05092013,10:16:0,2012.6,2012.6,2011.85,2011.85,1672,0
TCS-EQ,TCS-EQ,05092013,10:17:0,2012,2012,2011,2011.45,2340,0
TCS-EQ,TCS-EQ,05092013,10:18:0,2012.25,2013,2011.75,2012.5,1788,0
TCS-EQ,TCS-EQ,05092013,10:19:0,2012.95,2012.95,2011.55,2011.55,1460,0
TCS-EQ,TCS-EQ,05092013,10:20:0,2011.9,2012.1,2011.45,2012,2178,0
TCS-EQ,TCS-EQ,05092013,10:21:0,2012,2012.2,2011.55,2012.05,1769,0
TCS-EQ,TCS-EQ,05092013,10:22:0,2012.15,2012.2,2011,2011.1,1493,0
TCS-EQ,TCS-EQ,05092013,10:23:0,2011.5,2011.9,2011.1,2011.2,1873,0
TCS-EQ,TCS-EQ,05092013,10:24:0,2011.65,2012.15,2011.1,2011.8,2227,0
TCS-EQ,TCS-EQ,05092013,10:25:0,2011.1,2011.65,2011.1,2011.1,2237,0
TCS-EQ,TCS-EQ,05092013,10:26:0,2011.4,2013.25,2011.35,2012.55,4530,0
TCS-EQ,TCS-EQ,05092013,10:27:0,2012.45,2014.4,2012.4,2013.55,3977,0
TCS-EQ,TCS-EQ,05092013,10:28:0,2015,2015.9,2013,2013.25,3422,0
TCS-EQ,TCS-EQ,05092013,10:29:0,2013.8,2014.1,2012.3,2013.6,3372,0
TCS-EQ,TCS-EQ,05092013,10:30:0,2013.6,2014.55,2012.8,2013.05,4193,0
TCS-EQ,TCS-EQ,05092013,10:31:0,2013.05,2014.5,2013.05,2013.4,3150,0
TCS-EQ,TCS-EQ,05092013,10:32:0,2013.25,2013.25,2011.5,2011.55,10168,0
TCS-EQ,TCS-EQ,05092013,10:33:0,2011.2,2012,2010.2,2010.2,6242,0
TCS-EQ,TCS-EQ,05092013,10:34:0,2010.5,2011,2009.1,2010.5,11986,0
TCS-EQ,TCS-EQ,05092013,10:35:0,2011,2011,2010,2010,4184,0
TCS-EQ,TCS-EQ,05092013,10:36:0,2010.4,2013,2009.95,2012,6953,0
TCS-EQ,TCS-EQ,05092013,10:37:0,2012,2013.9,2011.3,2013,2883,0
TCS-EQ,TCS-EQ,05092013,10:38:0,2013,2014,2013,2013,6793,0
TCS-EQ,TCS-EQ,05092013,10:39:0,2013,2013,2009.3,2009.3,8059,0
TCS-EQ,TCS-EQ,05092013,10:40:0,2009.05,2010.95,2009.05,2010.2,5781,0
TCS-EQ,TCS-EQ,05092013,10:41:0,2010.3,2010.3,2007.2,2009.9,10501,0
TCS-EQ,TCS-EQ,05092013,10:42:0,2010,2010.7,2009.85,2009.85,7588,0
TCS-EQ,TCS-EQ,05092013,10:43:0,2009.85,2010.35,2009.3,2010.2,1616,0
TCS-EQ,TCS-EQ,05092013,10:44:0,2010.15,2010.2,2010,2010.1,5118,0
TCS-EQ,TCS-EQ,05092013,10:45:0,2010.1,2012.45,2010.1,2011.5,6370,0
TCS-EQ,TCS-EQ,05092013,10:46:0,2011.45,2012.7,2011,2011,1392,0
TCS-EQ,TCS-EQ,05092013,10:47:0,2011.55,2011.55,2008,2008.15,6117,0
TCS-EQ,TCS-EQ,05092013,10:48:0,2008.15,2010.9,2008.15,2010.75,4863,0
